word,shape,distinct,meaning
flarx,CCVCC,yes,
flomp,CCVCC,yes,
flond,CCVCC,yes,
flont,CCVCC,yes,
flonk,CCVCC,yes,
floqk,CCVCC,yes,
flodj,CCVCC,yes,
flotx,CCVCC,yes,
flokx,CCVCC,yes,
flosp,CCVCC,yes,
flost,CCVCC,yes,
flosk,CCVCC,yes,
floft,CCVCC,yes,
floxt,CCVCC,yes,
flolb,CCVCC,yes,
flold,CCVCC,yes,
flolp,CCVCC,yes,
flolt,CCVCC,yes,
flolk,CCVCC,yes,
flolf,CCVCC,yes,
flolv,CCVCC,yes,
flolx,CCVCC,yes,
florm,CCVCC,yes,
florn,CCVCC,yes,
florb,CCVCC,yes,
flord,CCVCC,yes,
florg,CCVCC,yes,
florp,CCVCC,yes,
flort,CCVCC,yes,
flork,CCVCC,yes,
florf,CCVCC,yes,
florv,CCVCC,yes,
florx,CCVCC,yes,
flump,CCVCC,yes,
flund,CCVCC,yes,
flunt,CCVCC,yes,
flunk,CCVCC,yes,
fluqk,CCVCC,yes,
fludj,CCVCC,yes,
flutx,CCVCC,yes,
flukx,CCVCC,yes,
flusp,CCVCC,yes,
flust,CCVCC,yes,
flusk,CCVCC,yes,
fluft,CCVCC,yes,
fluxt,CCVCC,yes,
flulb,CCVCC,yes,
fluld,CCVCC,yes,
flulp,CCVCC,yes,
flult,CCVCC,yes,
flulk,CCVCC,yes,
flulf,CCVCC,yes,
flulv,CCVCC,yes,
flulx,CCVCC,yes,
flurm,CCVCC,yes,
flurn,CCVCC,yes,
flurb,CCVCC,yes,
flurd,CCVCC,yes,
flurg,CCVCC,yes,
flurp,CCVCC,yes,
flurt,CCVCC,yes,
flurk,CCVCC,yes,
flurf,CCVCC,yes,
flurv,CCVCC,yes,
flurx,CCVCC,yes,
frimp,CCVCC,yes,
frind,CCVCC,yes,
frint,CCVCC,yes,
frink,CCVCC,yes,
friqk,CCVCC,yes,
fridj,CCVCC,yes,
fritx,CCVCC,yes,
frikx,CCVCC,yes,
frisp,CCVCC,yes,
frist,CCVCC,yes,
frisk,CCVCC,yes,
frift,CCVCC,yes,
frixt,CCVCC,yes,
frilb,CCVCC,yes,
frild,CCVCC,yes,
frilp,CCVCC,yes,
frilt,CCVCC,yes,
frilk,CCVCC,yes,
frilf,CCVCC,yes,
frilv,CCVCC,yes,
frilx,CCVCC,yes,
frirm,CCVCC,yes,
frirn,CCVCC,yes,
frirb,CCVCC,yes,
frird,CCVCC,yes,
frirg,CCVCC,yes,
frirp,CCVCC,yes,
frirt,CCVCC,yes,
frirk,CCVCC,yes,
frirf,CCVCC,yes,
frirv,CCVCC,yes,
frirx,CCVCC,yes,
fremp,CCVCC,yes,
frend,CCVCC,yes,
frent,CCVCC,yes,
frenk,CCVCC,yes,
freqk,CCVCC,yes,
fredj,CCVCC,yes,
fretx,CCVCC,yes,foot (measurement)
frekx,CCVCC,yes,
fresp,CCVCC,yes,
frest,CCVCC,yes,
fresk,CCVCC,yes,
freft,CCVCC,yes,
frext,CCVCC,yes,
frelb,CCVCC,yes,
freld,CCVCC,yes,
frelp,CCVCC,yes,
frelt,CCVCC,yes,
frelk,CCVCC,yes,
frelf,CCVCC,yes,
frelv,CCVCC,yes,
frelx,CCVCC,yes,
frerm,CCVCC,yes,
frern,CCVCC,yes,
frerb,CCVCC,yes,
frerd,CCVCC,yes,
frerg,CCVCC,yes,
frerp,CCVCC,yes,
frert,CCVCC,yes,
frerk,CCVCC,yes,
frerf,CCVCC,yes,
frerv,CCVCC,yes,
frerx,CCVCC,yes,
framp,CCVCC,yes,
frand,CCVCC,yes,
frant,CCVCC,yes,
frank,CCVCC,yes,
fraqk,CCVCC,yes,
fradj,CCVCC,yes,
fratx,CCVCC,yes,
frakx,CCVCC,yes,
frasp,CCVCC,yes,
frast,CCVCC,yes,
frask,CCVCC,yes,
fraft,CCVCC,yes,
fraxt,CCVCC,yes,
fralb,CCVCC,yes,
frald,CCVCC,yes,
fralp,CCVCC,yes,
fralt,CCVCC,yes,
fralk,CCVCC,yes,
fralf,CCVCC,yes,
fralv,CCVCC,yes,
fralx,CCVCC,yes,
frarm,CCVCC,yes,
frarn,CCVCC,yes,
frarb,CCVCC,yes,
frard,CCVCC,yes,
frarg,CCVCC,yes,
frarp,CCVCC,yes,
frart,CCVCC,yes,
frark,CCVCC,yes,
frarf,CCVCC,yes,
frarv,CCVCC,yes,
frarx,CCVCC,yes,
fromp,CCVCC,yes,
frond,CCVCC,yes,
front,CCVCC,yes,
fronk,CCVCC,yes,
froqk,CCVCC,yes,
frodj,CCVCC,yes,
frotx,CCVCC,yes,
frokx,CCVCC,yes,
frosp,CCVCC,yes,
frost,CCVCC,yes,
frosk,CCVCC,yes,
froft,CCVCC,yes,
froxt,CCVCC,yes,
frolb,CCVCC,yes,
frold,CCVCC,yes,
frolp,CCVCC,yes,
frolt,CCVCC,yes,
frolk,CCVCC,yes,
frolf,CCVCC,yes,
frolv,CCVCC,yes,
frolx,CCVCC,yes,
frorm,CCVCC,yes,
frorn,CCVCC,yes,
frorb,CCVCC,yes,
frord,CCVCC,yes,
frorg,CCVCC,yes,
frorp,CCVCC,yes,
frort,CCVCC,yes,
frork,CCVCC,yes,
frorf,CCVCC,yes,
frorv,CCVCC,yes,
frorx,CCVCC,yes,
frump,CCVCC,yes,
frund,CCVCC,yes,
frunt,CCVCC,yes,
frunk,CCVCC,yes,
fruqk,CCVCC,yes,
frudj,CCVCC,yes,
frutx,CCVCC,yes,
frukx,CCVCC,yes,
frusp,CCVCC,yes,
frust,CCVCC,yes,
frusk,CCVCC,yes,
fruft,CCVCC,yes,
fruxt,CCVCC,yes,
frulb,CCVCC,yes,
fruld,CCVCC,yes,
frulp,CCVCC,yes,
frult,CCVCC,yes,
frulk,CCVCC,yes,
frulf,CCVCC,yes,
frulv,CCVCC,yes,
frulx,CCVCC,yes,
frurm,CCVCC,yes,
frurn,CCVCC,yes,
frurb,CCVCC,yes,
frurd,CCVCC,yes,
frurg,CCVCC,yes,
frurp,CCVCC,yes,
frurt,CCVCC,yes,
frurk,CCVCC,yes,
frurf,CCVCC,yes,
frurv,CCVCC,yes,
frurx,CCVCC,yes,
vrimp,CCVCC,yes,
vrind,CCVCC,yes,
vrint,CCVCC,yes,
vrink,CCVCC,yes,
vriqk,CCVCC,yes,
vridj,CCVCC,yes,
vritx,CCVCC,yes,spider
vrikx,CCVCC,yes,
vrisp,CCVCC,yes,
vrist,CCVCC,yes,
vrisk,CCVCC,yes,
vrift,CCVCC,yes,
vrixt,CCVCC,yes,
vrilb,CCVCC,yes,
vrild,CCVCC,yes,
vrilp,CCVCC,yes,
vrilt,CCVCC,yes,
vrilk,CCVCC,yes,
vrilf,CCVCC,yes,
vrilv,CCVCC,yes,
vrilx,CCVCC,yes,
vrirm,CCVCC,yes,
vrirn,CCVCC,yes,
vrirb,CCVCC,yes,
vrird,CCVCC,yes,
vrirg,CCVCC,yes,
vrirp,CCVCC,yes,
vrirt,CCVCC,yes,
vrirk,CCVCC,yes,
vrirf,CCVCC,yes,
vrirv,CCVCC,yes,
vrirx,CCVCC,yes,
vremp,CCVCC,yes,
vrend,CCVCC,yes,
vrent,CCVCC,yes,
vrenk,CCVCC,yes,
vreqk,CCVCC,yes,
vredj,CCVCC,yes,
vretx,CCVCC,yes,
vrekx,CCVCC,yes,
vresp,CCVCC,yes,
vrest,CCVCC,yes,
vresk,CCVCC,yes,
vreft,CCVCC,yes,
vrext,CCVCC,yes,
vrelb,CCVCC,yes,
vreld,CCVCC,yes,
vrelp,CCVCC,yes,
vrelt,CCVCC,yes,
vrelk,CCVCC,yes,
vrelf,CCVCC,yes,
vrelv,CCVCC,yes,
vrelx,CCVCC,yes,
vrerm,CCVCC,yes,
vrern,CCVCC,yes,
vrerb,CCVCC,yes,
vrerd,CCVCC,yes,
vrerg,CCVCC,yes,
vrerp,CCVCC,yes,
vrert,CCVCC,yes,
vrerk,CCVCC,yes,
vrerf,CCVCC,yes,
vrerv,CCVCC,yes,
vrerx,CCVCC,yes,
vramp,CCVCC,yes,
vrand,CCVCC,yes,
vrant,CCVCC,yes,vibrant
vrank,CCVCC,yes,
vraqk,CCVCC,yes,
vradj,CCVCC,yes,
vratx,CCVCC,yes,
vrakx,CCVCC,yes,
vrasp,CCVCC,yes,
vrast,CCVCC,yes,
vrask,CCVCC,yes,
vraft,CCVCC,yes,
vraxt,CCVCC,yes,
vralb,CCVCC,yes,
vrald,CCVCC,yes,
vralp,CCVCC,yes,
vralt,CCVCC,yes,
vralk,CCVCC,yes,
vralf,CCVCC,yes,
vralv,CCVCC,yes,
vralx,CCVCC,yes,
vrarm,CCVCC,yes,
vrarn,CCVCC,yes,
vrarb,CCVCC,yes,
vrard,CCVCC,yes,
vrarg,CCVCC,yes,
vrarp,CCVCC,yes,
vrart,CCVCC,yes,
vrark,CCVCC,yes,
vrarf,CCVCC,yes,
vrarv,CCVCC,yes,
vrarx,CCVCC,yes,
vromp,CCVCC,yes,
vrond,CCVCC,yes,
vront,CCVCC,yes,
vronk,CCVCC,yes,
vroqk,CCVCC,yes,
vrodj,CCVCC,yes,
vrotx,CCVCC,yes,
vrokx,CCVCC,yes,
vrosp,CCVCC,yes,
vrost,CCVCC,yes,
vrosk,CCVCC,yes,
vroft,CCVCC,yes,
vroxt,CCVCC,yes,
vrolb,CCVCC,yes,
vrold,CCVCC,yes,
vrolp,CCVCC,yes,
vrolt,CCVCC,yes,
vrolk,CCVCC,yes,
vrolf,CCVCC,yes,
vrolv,CCVCC,yes,
vrolx,CCVCC,yes,
vrorm,CCVCC,yes,
vrorn,CCVCC,yes,
vrorb,CCVCC,yes,
vrord,CCVCC,yes,
vrorg,CCVCC,yes,
vrorp,CCVCC,yes,
vrort,CCVCC,yes,
vrork,CCVCC,yes,
vrorf,CCVCC,yes,
vrorv,CCVCC,yes,
vrorx,CCVCC,yes,
vrump,CCVCC,yes,
vrund,CCVCC,yes,
vrunt,CCVCC,yes,
vrunk,CCVCC,yes,
vruqk,CCVCC,yes,
vrudj,CCVCC,yes,
vrutx,CCVCC,yes,
vrukx,CCVCC,yes,
vrusp,CCVCC,yes,
vrust,CCVCC,yes,
vrusk,CCVCC,yes,
vruft,CCVCC,yes,bracket
vruxt,CCVCC,yes,
vrulb,CCVCC,yes,
vruld,CCVCC,yes,
vrulp,CCVCC,yes,
vrult,CCVCC,yes,
vrulk,CCVCC,yes,
vrulf,CCVCC,yes,
vrulv,CCVCC,yes,
vrulx,CCVCC,yes,
vrurm,CCVCC,yes,
vrurn,CCVCC,yes,
vrurb,CCVCC,yes,
vrurd,CCVCC,yes,
vrurg,CCVCC,yes,
vrurp,CCVCC,yes,
vrurt,CCVCC,yes,
vrurk,CCVCC,yes,
vrurf,CCVCC,yes,
vrurv,CCVCC,yes,
vrurx,CCVCC,yes,
crimp,CCVCC,yes,
crind,CCVCC,yes,
crint,CCVCC,yes,
crink,CCVCC,yes,
criqk,CCVCC,yes,
cridj,CCVCC,yes,
critx,CCVCC,yes,
crikx,CCVCC,yes,
crisp,CCVCC,yes,
crist,CCVCC,yes,
crisk,CCVCC,yes,
crift,CCVCC,yes,
crixt,CCVCC,yes,
crilb,CCVCC,yes,
crild,CCVCC,yes,
crilp,CCVCC,yes,
crilt,CCVCC,yes,
crilk,CCVCC,yes,
crilf,CCVCC,yes,
crilv,CCVCC,yes,
crilx,CCVCC,yes,
crirm,CCVCC,yes,
crirn,CCVCC,yes,
crirb,CCVCC,yes,
crird,CCVCC,yes,
crirg,CCVCC,yes,
crirp,CCVCC,yes,
crirt,CCVCC,yes,
crirk,CCVCC,yes,
crirf,CCVCC,yes,
crirv,CCVCC,yes,
crirx,CCVCC,yes,
cremp,CCVCC,yes,
crend,CCVCC,yes,
crent,CCVCC,yes,
crenk,CCVCC,yes,
creqk,CCVCC,yes,
credj,CCVCC,yes,
cretx,CCVCC,yes,
crekx,CCVCC,yes,
cresp,CCVCC,yes,
crest,CCVCC,yes,
cresk,CCVCC,yes,
creft,CCVCC,yes,
crext,CCVCC,yes,
crelb,CCVCC,yes,
creld,CCVCC,yes,
crelp,CCVCC,yes,
crelt,CCVCC,yes,
crelk,CCVCC,yes,
crelf,CCVCC,yes,
crelv,CCVCC,yes,
crelx,CCVCC,yes,
crerm,CCVCC,yes,
crern,CCVCC,yes,
crerb,CCVCC,yes,
crerd,CCVCC,yes,
crerg,CCVCC,yes,
crerp,CCVCC,yes,
crert,CCVCC,yes,
crerk,CCVCC,yes,
crerf,CCVCC,yes,
crerv,CCVCC,yes,
crerx,CCVCC,yes,
cramp,CCVCC,yes,
crand,CCVCC,yes,
crant,CCVCC,yes,
crank,CCVCC,yes,
craqk,CCVCC,yes,
cradj,CCVCC,yes,
cratx,CCVCC,yes,
crakx,CCVCC,yes,
crasp,CCVCC,yes,
crast,CCVCC,yes,
crask,CCVCC,yes,
craft,CCVCC,yes,
craxt,CCVCC,yes,
cralb,CCVCC,yes,
crald,CCVCC,yes,
cralp,CCVCC,yes,
cralt,CCVCC,yes,
cralk,CCVCC,yes,
cralf,CCVCC,yes,
cralv,CCVCC,yes,
cralx,CCVCC,yes,
crarm,CCVCC,yes,
crarn,CCVCC,yes,
crarb,CCVCC,yes,
crard,CCVCC,yes,
crarg,CCVCC,yes,
crarp,CCVCC,yes,
crart,CCVCC,yes,
crark,CCVCC,yes,
crarf,CCVCC,yes,
crarv,CCVCC,yes,
crarx,CCVCC,yes,
cromp,CCVCC,yes,
crond,CCVCC,yes,
cront,CCVCC,yes,
cronk,CCVCC,yes,
croqk,CCVCC,yes,
crodj,CCVCC,yes,
crotx,CCVCC,yes,
crokx,CCVCC,yes,
crosp,CCVCC,yes,
crost,CCVCC,yes,
crosk,CCVCC,yes,
croft,CCVCC,yes,
croxt,CCVCC,yes,
crolb,CCVCC,yes,
crold,CCVCC,yes,
crolp,CCVCC,yes,
crolt,CCVCC,yes,
crolk,CCVCC,yes,
crolf,CCVCC,yes,
crolv,CCVCC,yes,
crolx,CCVCC,yes,
crorm,CCVCC,yes,
crorn,CCVCC,yes,
crorb,CCVCC,yes,
crord,CCVCC,yes,
crorg,CCVCC,yes,
crorp,CCVCC,yes,
crort,CCVCC,yes,
crork,CCVCC,yes,
crorf,CCVCC,yes,
crorv,CCVCC,yes,
crorx,CCVCC,yes,
crump,CCVCC,yes,
crund,CCVCC,yes,
crunt,CCVCC,yes,
crunk,CCVCC,yes,
cruqk,CCVCC,yes,
crudj,CCVCC,yes,
crutx,CCVCC,yes,
crukx,CCVCC,yes,
crusp,CCVCC,yes,
crust,CCVCC,yes,
crusk,CCVCC,yes,
cruft,CCVCC,yes,
cruxt,CCVCC,yes,
crulb,CCVCC,yes,
cruld,CCVCC,yes,
crulp,CCVCC,yes,
crult,CCVCC,yes,
crulk,CCVCC,yes,
crulf,CCVCC,yes,
crulv,CCVCC,yes,
crulx,CCVCC,yes,
crurm,CCVCC,yes,
crurn,CCVCC,yes,
crurb,CCVCC,yes,
crurd,CCVCC,yes,
crurg,CCVCC,yes,
crurp,CCVCC,yes,
crurt,CCVCC,yes,
crurk,CCVCC,yes,
crurf,CCVCC,yes,
crurv,CCVCC,yes,
crurx,CCVCC,yes,
