word,shape,distinct,meaning
bont,CVCC,no,
bonk,CVCC,no,
boqk,CVCC,no,
bodj,CVCC,no,
botx,CVCC,no,
bokx,CVCC,no,
bosp,CVCC,no,
bost,CVCC,no,
bosk,CVCC,no,
boft,CVCC,no,
boxt,CVCC,no,
bolb,CVCC,no,
bold,CVCC,no,10^30
bolp,CVCC,no,
bolt,CVCC,no,
bolk,CVCC,no,
bolf,CVCC,no,
bolv,CVCC,no,
bolx,CVCC,no,
borm,CVCC,no,
born,CVCC,yes,bury
borb,CVCC,no,
bord,CVCC,no,
borg,CVCC,no,
borp,CVCC,no,burp
bort,CVCC,no,
bork,CVCC,no,
borf,CVCC,no,
borv,CVCC,no,
borx,CVCC,no,
bump,CVCC,yes,
bund,CVCC,yes,boundary
bunt,CVCC,no,
bunk,CVCC,yes,
buqk,CVCC,no,
budj,CVCC,yes,
butx,CVCC,no,
bukx,CVCC,yes,
busp,CVCC,no,
bust,CVCC,yes,burst
busk,CVCC,no,
buft,CVCC,yes,
buxt,CVCC,yes,
bulb,CVCC,yes,
buld,CVCC,no,
bulp,CVCC,no,
bult,CVCC,yes,
bulk,CVCC,yes,
bulf,CVCC,yes,
bulv,CVCC,no,
bulx,CVCC,yes,
burm,CVCC,no,
burn,CVCC,no,
burb,CVCC,no,
burd,CVCC,no,
burg,CVCC,no,
burp,CVCC,no,
burt,CVCC,no,
burk,CVCC,no,
burf,CVCC,no,
burv,CVCC,no,
burx,CVCC,no,
blim,CCVC,yes,beam
blin,CCVC,no,belly
bliq,CCVC,no,
blib,CCVC,no,
blid,CCVC,no,
blig,CCVC,no,
blip,CCVC,no,
blit,CCVC,no,
blik,CCVC,no,
blis,CCVC,no,
bliz,CCVC,yes,our
blif,CCVC,no,
bliv,CCVC,no,
blix,CCVC,no,
blij,CCVC,no,
blic,CCVC,no,
bliC,CCVC,no,
blem,CCVC,no,
blen,CCVC,no,
bleq,CCVC,no,eject
bleb,CCVC,no,
bled,CCVC,no,
bleg,CCVC,no,
blep,CCVC,no,
blet,CCVC,yes,bait
blek,CCVC,no,
bles,CCVC,no,
blez,CCVC,no,
blef,CCVC,no,
blev,CCVC,no,
blex,CCVC,no,
blej,CCVC,no,
blec,CCVC,no,
bleC,CCVC,no,
blam,CCVC,no,
blan,CCVC,no,
blaq,CCVC,no,
blab,CCVC,yes,blob
blad,CCVC,no,
blag,CCVC,no,
blap,CCVC,no,
blat,CCVC,no,
blak,CCVC,no,
blas,CCVC,no,
blaz,CCVC,no,
blaf,CCVC,no,
blav,CCVC,no,
blax,CCVC,no,
blaj,CCVC,no,
blac,CCVC,no,
blaC,CCVC,no,
blal,CCVC,no,
blar,CCVC,no,
blom,CCVC,no,
blon,CCVC,no,
bloq,CCVC,no,
blob,CCVC,no,
blod,CCVC,no,
blog,CCVC,no,
blop,CCVC,no,
blot,CCVC,no,
blok,CCVC,no,
blos,CCVC,no,
bloz,CCVC,yes,boson
blof,CCVC,yes,blow
blov,CCVC,no,
blox,CCVC,no,
bloj,CCVC,no,
bloc,CCVC,no,
bloC,CCVC,no,blood
blol,CCVC,no,
blor,CCVC,yes,blur
blum,CCVC,yes,bloom
blun,CCVC,no,
bluq,CCVC,no,
blub,CCVC,yes,
blud,CCVC,no,
blug,CCVC,no,
blup,CCVC,no,
blut,CCVC,yes,butt
bluk,CCVC,no,
blus,CCVC,no,
bluz,CCVC,no,
bluf,CCVC,no,
bluv,CCVC,no,
blux,CCVC,yes,
bluj,CCVC,no,
bluc,CCVC,no,
bluC,CCVC,no,
blul,CCVC,no,
blur,CCVC,no,
brim,CCVC,no,
brin,CCVC,no,
briq,CCVC,no,bring
brib,CCVC,no,
brid,CCVC,no,
brig,CCVC,yes,insecta
brip,CCVC,no,beep
brit,CCVC,no,orbit
brik,CCVC,no,
bris,CCVC,no,
briz,CCVC,no,simple
brif,CCVC,yes,brief
briv,CCVC,no,
brix,CCVC,no,
brij,CCVC,no,
bric,CCVC,no,
briC,CCVC,no,
brem,CCVC,no,
bren,CCVC,no,brain
breq,CCVC,no,
breb,CCVC,no,
bred,CCVC,no,braid
breg,CCVC,no,
brep,CCVC,no,
bret,CCVC,no,
brek,CCVC,no,break (pieces)
bres,CCVC,no,
brez,CCVC,no,
bref,CCVC,no,
brev,CCVC,no,brave
brex,CCVC,no,
brej,CCVC,no,
brec,CCVC,no,
breC,CCVC,no,
bram,CCVC,no,
bran,CCVC,no,
braq,CCVC,no,
brab,CCVC,no,
brad,CCVC,no,
brag,CCVC,no,
brap,CCVC,no,
brat,CCVC,no,big
brak,CCVC,yes,bacteria
bras,CCVC,no,
braz,CCVC,no,box
braf,CCVC,no,
brav,CCVC,no,
brax,CCVC,no,
braj,CCVC,no,
brac,CCVC,no,
braC,CCVC,no,
bral,CCVC,no,ball
brar,CCVC,no,
brom,CCVC,no,
bron,CCVC,no,
broq,CCVC,no,membrane
brob,CCVC,no,decimal
brod,CCVC,no,bone
brog,CCVC,no,
brop,CCVC,no,
brot,CCVC,no,
brok,CCVC,no,
bros,CCVC,no,
broz,CCVC,no,
brof,CCVC,no,
brov,CCVC,no,
brox,CCVC,no,
broj,CCVC,no,
broc,CCVC,no,
broC,CCVC,no,
brol,CCVC,no,brow
bror,CCVC,no,
brum,CCVC,no,
brun,CCVC,no,
bruq,CCVC,no,
brub,CCVC,no,
brud,CCVC,no,
brug,CCVC,no,
brup,CCVC,no,
brut,CCVC,no,
bruk,CCVC,yes,beak
brus,CCVC,no,
bruz,CCVC,no,buzz
bruf,CCVC,no,
bruv,CCVC,no,
brux,CCVC,no,
bruj,CCVC,no,
bruc,CCVC,no,
bruC,CCVC,no,
brul,CCVC,no,
brur,CCVC,no,
dimp,CVCC,no,
dind,CVCC,no,
dint,CVCC,no,
dink,CVCC,no,
diqk,CVCC,yes,deny
didj,CVCC,yes,
ditx,CVCC,no,
dikx,CVCC,no,
disp,CVCC,no,
dist,CVCC,no,
disk,CVCC,no,discover
dift,CVCC,no,
dixt,CVCC,no,
dilb,CVCC,no,
dild,CVCC,no,
dilp,CVCC,no,
dilt,CVCC,no,
dilk,CVCC,no,
dilf,CVCC,no,
dilv,CVCC,no,
dilx,CVCC,no,
dirm,CVCC,no,
dirn,CVCC,no,
dirb,CVCC,no,
dird,CVCC,no,
dirg,CVCC,no,
dirp,CVCC,no,
dirt,CVCC,no,
dirk,CVCC,no,
dirf,CVCC,no,
dirv,CVCC,no,
dirx,CVCC,no,
demp,CVCC,no,
dend,CVCC,no,
dent,CVCC,no,
denk,CVCC,no,
deqk,CVCC,no,
dedj,CVCC,no,appendage
detx,CVCC,no,
dekx,CVCC,no,
desp,CVCC,no,
dest,CVCC,no,
desk,CVCC,no,
deft,CVCC,no,
dext,CVCC,no,
delb,CVCC,no,
deld,CVCC,no,
delp,CVCC,no,
delt,CVCC,no,
delk,CVCC,no,
delf,CVCC,no,
delv,CVCC,no,
delx,CVCC,no,
derm,CVCC,no,
dern,CVCC,no,
derb,CVCC,no,
derd,CVCC,no,
derg,CVCC,no,
derp,CVCC,no,
dert,CVCC,no,
derk,CVCC,no,
derf,CVCC,no,
derv,CVCC,no,
derx,CVCC,no,
damp,CVCC,no,
dand,CVCC,no,
dant,CVCC,no,
dank,CVCC,yes,
daqk,CVCC,no,
dadj,CVCC,no,
datx,CVCC,no,
dakx,CVCC,no,
dasp,CVCC,no,
dast,CVCC,no,
dask,CVCC,no,desk
daft,CVCC,no,
daxt,CVCC,no,
dalb,CVCC,no,
dald,CVCC,no,
dalp,CVCC,no,
dalt,CVCC,yes,dependent
dalk,CVCC,yes,
dalf,CVCC,no,
dalv,CVCC,no,
dalx,CVCC,no,
darm,CVCC,no,
darn,CVCC,no,damn/dam
darb,CVCC,no,follow
dard,CVCC,no,
darg,CVCC,no,
darp,CVCC,no,
dart,CVCC,no,east
dark,CVCC,no,
darf,CVCC,no,
darv,CVCC,no,
darx,CVCC,no,
domp,CVCC,no,dump
dond,CVCC,no,
dont,CVCC,no,
donk,CVCC,no,
doqk,CVCC,no,
dodj,CVCC,no,
dotx,CVCC,no,
dokx,CVCC,no,
dosp,CVCC,no,
dost,CVCC,no,
dosk,CVCC,no,
doft,CVCC,no,
doxt,CVCC,no,
dolb,CVCC,no,
dold,CVCC,no,
dolp,CVCC,no,
dolt,CVCC,no,doubt
dolk,CVCC,no,
dolf,CVCC,no,
dolv,CVCC,no,deliver
dolx,CVCC,no,
dorm,CVCC,no,
dorn,CVCC,no,
dorb,CVCC,no,
dord,CVCC,no,
dorg,CVCC,no,
dorp,CVCC,no,
dort,CVCC,no,dirt
dork,CVCC,no,
dorf,CVCC,no,
dorv,CVCC,no,
dorx,CVCC,no,
dump,CVCC,no,
dund,CVCC,no,
dunt,CVCC,no,
dunk,CVCC,no,
duqk,CVCC,no,
dudj,CVCC,no,
dutx,CVCC,no,
dukx,CVCC,no,
dusp,CVCC,no,
dust,CVCC,no,
dusk,CVCC,yes,across (trans-)/cross
duft,CVCC,no,
duxt,CVCC,no,
dulb,CVCC,no,
duld,CVCC,no,
dulp,CVCC,no,
dult,CVCC,no,
dulk,CVCC,no,
dulf,CVCC,no,
dulv,CVCC,no,
dulx,CVCC,no,
durm,CVCC,no,
durn,CVCC,no,
durb,CVCC,no,
durd,CVCC,no,
durg,CVCC,no,
durp,CVCC,no,
durt,CVCC,no,
durk,CVCC,no,
durf,CVCC,no,
durv,CVCC,no,
durx,CVCC,no,
djim,CCVC,no,
djin,CCVC,yes,gene
djiq,CCVC,no,
djib,CCVC,no,
djid,CCVC,yes,
djig,CCVC,no,
djip,CCVC,yes,over
djit,CCVC,no,
djik,CCVC,no,
djis,CCVC,no,
djiz,CCVC,yes,jeez
djif,CCVC,yes,
djiv,CCVC,no,
djix,CCVC,yes,
djij,CCVC,no,
djic,CCVC,no,
djiC,CCVC,no,
djem,CCVC,no,
djen,CCVC,no,
djeq,CCVC,no,
djeb,CCVC,no,
djed,CCVC,no,
djeg,CCVC,no,
djep,CCVC,no,
djet,CCVC,no,
djek,CCVC,yes,reject
djes,CCVC,no,
djez,CCVC,no,
djef,CCVC,no,
djev,CCVC,no,
djex,CCVC,no,
djej,CCVC,no,
djec,CCVC,no,
djeC,CCVC,no,
djam,CCVC,yes,jam
djan,CCVC,no,
djaq,CCVC,no,
djab,CCVC,yes,
djad,CCVC,no,
djag,CCVC,no,
djap,CCVC,no,
djat,CCVC,yes,deal
djak,CCVC,no,fingernail
djas,CCVC,yes,justice
djaz,CCVC,no,joy
djaf,CCVC,yes,
djav,CCVC,no,
djax,CCVC,yes,
djaj,CCVC,no,
djac,CCVC,no,
djaC,CCVC,yes,
djal,CCVC,no,
djar,CCVC,no,
djom,CCVC,no,
djon,CCVC,no,
djoq,CCVC,no,
djob,CCVC,no,
djod,CCVC,no,
djog,CCVC,no,
djop,CCVC,no,
djot,CCVC,no,
djok,CCVC,yes,joke
djos,CCVC,no,
djoz,CCVC,no,
djof,CCVC,no,
djov,CCVC,no,
djox,CCVC,no,
djoj,CCVC,no,
djoc,CCVC,no,
djoC,CCVC,no,
djol,CCVC,no,
djor,CCVC,no,
djum,CCVC,no,
djun,CCVC,no,
djuq,CCVC,no,
djub,CCVC,no,
djud,CCVC,yes,jew
djug,CCVC,no,
djup,CCVC,yes,
djut,CCVC,no,
djuk,CCVC,no,
djus,CCVC,yes,juice
djuz,CCVC,no,
djuf,CCVC,yes,
djuv,CCVC,no,
djux,CCVC,yes,
djuj,CCVC,no,
djuc,CCVC,no,
djuC,CCVC,yes,
djul,CCVC,yes,jewel
djur,CCVC,no,
drim,CCVC,no,dream
drin,CCVC,no,
driq,CCVC,no,
drib,CCVC,yes,10^6
drid,CCVC,no,
drig,CCVC,no,degree
drip,CCVC,no,
drit,CCVC,no,
drik,CCVC,no,
dris,CCVC,no,
driz,CCVC,no,
drif,CCVC,no,
driv,CCVC,no,fate
drix,CCVC,yes,direction
drij,CCVC,no,
dric,CCVC,no,
driC,CCVC,no,
drem,CCVC,no,
dren,CCVC,no,
dreq,CCVC,no,
dreb,CCVC,no,
dred,CCVC,no,
dreg,CCVC,no,drag
drep,CCVC,no,
dret,CCVC,no,
drek,CCVC,no,
dres,CCVC,no,
drez,CCVC,no,
dref,CCVC,no,definite
drev,CCVC,no,
drex,CCVC,no,hyphen
drej,CCVC,no,
drec,CCVC,no,
dreC,CCVC,no,
dram,CCVC,yes,human
dran,CCVC,no,
draq,CCVC,no,
drab,CCVC,no,
drad,CCVC,no,put
drag,CCVC,no,
drap,CCVC,no,drop
drat,CCVC,no,
drak,CCVC,no,harm
dras,CCVC,no,
draz,CCVC,no,
draf,CCVC,no,
drav,CCVC,no,candela (measurement)
drax,CCVC,yes,
draj,CCVC,no,
drac,CCVC,no,
draC,CCVC,no,
dral,CCVC,no,dry
drar,CCVC,no,
drom,CCVC,no,
dron,CCVC,no,drone (sound)
droq,CCVC,no,
drob,CCVC,no,
drod,CCVC,no,
drog,CCVC,no,
drop,CCVC,no,
drot,CCVC,no,
drok,CCVC,no,
dros,CCVC,no,
droz,CCVC,no,enter
drof,CCVC,no,
drov,CCVC,no,multicellular life
drox,CCVC,no,
droj,CCVC,no,
droc,CCVC,no,
droC,CCVC,no,
drol,CCVC,no,
dror,CCVC,no,
drum,CCVC,no,drum
drun,CCVC,no,
druq,CCVC,no,
drub,CCVC,no,
drud,CCVC,no,
drug,CCVC,no,
drup,CCVC,no,d sound
drut,CCVC,no,electricity
druk,CCVC,no,
drus,CCVC,no,radius
druz,CCVC,no,
druf,CCVC,no,
druv,CCVC,no,
drux,CCVC,no,
druj,CCVC,no,
druc,CCVC,no,
druC,CCVC,no,
drul,CCVC,no,drool
drur,CCVC,no,
gimp,CVCC,yes,
gind,CVCC,yes,
gint,CVCC,no,
gink,CVCC,no,
giqk,CVCC,no,
gidj,CVCC,yes,
gitx,CVCC,no,
gikx,CVCC,yes,
gisp,CVCC,no,
gist,CVCC,no,
gisk,CVCC,yes,
gift,CVCC,yes,
gixt,CVCC,yes,
gilb,CVCC,no,
gild,CVCC,yes,
gilp,CVCC,yes,gill
gilt,CVCC,no,
gilk,CVCC,yes,
gilf,CVCC,yes,
gilv,CVCC,no,
gilx,CVCC,yes,
girm,CVCC,no,
girn,CVCC,no,
girb,CVCC,no,
gird,CVCC,no,
girg,CVCC,no,
girp,CVCC,no,
girt,CVCC,no,
girk,CVCC,no,
girf,CVCC,no,
girv,CVCC,no,
girx,CVCC,no,
gemp,CVCC,no,
gend,CVCC,no,
gent,CVCC,no,
genk,CVCC,no,
geqk,CVCC,no,
gedj,CVCC,no,
getx,CVCC,no,
gekx,CVCC,no,
gesp,CVCC,no,
gest,CVCC,yes,guest
gesk,CVCC,no,
geft,CVCC,no,
gext,CVCC,no,
gelb,CVCC,no,
geld,CVCC,no,
gelp,CVCC,no,
gelt,CVCC,no,
gelk,CVCC,no,
gelf,CVCC,no,
gelv,CVCC,no,
gelx,CVCC,no,
germ,CVCC,no,
gern,CVCC,no,
gerb,CVCC,no,
gerd,CVCC,no,
gerg,CVCC,no,
gerp,CVCC,no,
gert,CVCC,no,
gerk,CVCC,no,
gerf,CVCC,no,
gerv,CVCC,no,
gerx,CVCC,no,
gamp,CVCC,no,
gand,CVCC,no,
gant,CVCC,yes,-gon (polygon)
gank,CVCC,yes,
gaqk,CVCC,no,
gadj,CVCC,no,
gatx,CVCC,yes,german i vowel sound
gakx,CVCC,yes,
gasp,CVCC,no,
gast,CVCC,no,
gask,CVCC,yes,
gaft,CVCC,yes,
gaxt,CVCC,yes,
galb,CVCC,no,
gald,CVCC,no,
galp,CVCC,no,
galt,CVCC,yes,guilt
galk,CVCC,no,
galf,CVCC,no,
galv,CVCC,no,
galx,CVCC,no,
garm,CVCC,yes,arm
garn,CVCC,no,
garb,CVCC,no,
gard,CVCC,no,g sound
garg,CVCC,no,
garp,CVCC,no,
gart,CVCC,no,
gark,CVCC,no,
garf,CVCC,no,
garv,CVCC,no,
garx,CVCC,no,
gomp,CVCC,no,
gond,CVCC,no,
gont,CVCC,no,
gonk,CVCC,no,
goqk,CVCC,no,
godj,CVCC,no,
gotx,CVCC,no,
gokx,CVCC,no,
gosp,CVCC,no,
gost,CVCC,yes,ghost
gosk,CVCC,no,
goft,CVCC,no,
goxt,CVCC,no,
golb,CVCC,no,
gold,CVCC,no,
golp,CVCC,no,
golt,CVCC,no,
golk,CVCC,no,
golf,CVCC,no,
golv,CVCC,no,
golx,CVCC,yes,only
gorm,CVCC,no,
gorn,CVCC,no,
gorb,CVCC,no,
gord,CVCC,no,
gorg,CVCC,no,
gorp,CVCC,no,
gort,CVCC,no,
gork,CVCC,no,
gorf,CVCC,no,
gorv,CVCC,no,
gorx,CVCC,no,
gump,CVCC,yes,new
gund,CVCC,no,
gunt,CVCC,no,
gunk,CVCC,yes,
guqk,CVCC,no,
gudj,CVCC,yes,
gutx,CVCC,no,
gukx,CVCC,yes,
gusp,CVCC,no,
gust,CVCC,no,
gusk,CVCC,yes,
guft,CVCC,yes,
guxt,CVCC,yes,
gulb,CVCC,no,
guld,CVCC,no,
gulp,CVCC,no,
gult,CVCC,yes,
gulk,CVCC,yes,
gulf,CVCC,no,
gulv,CVCC,no,
gulx,CVCC,no,
gurm,CVCC,yes,
gurn,CVCC,no,
gurb,CVCC,no,
gurd,CVCC,no,
gurg,CVCC,no,
gurp,CVCC,no,
gurt,CVCC,no,
gurk,CVCC,no,
gurf,CVCC,no,
gurv,CVCC,no,
gurx,CVCC,no,
glim,CCVC,no,
glin,CCVC,no,
gliq,CCVC,no,
glib,CCVC,no,
glid,CCVC,no,
glig,CCVC,no,
glip,CCVC,yes,lip
glit,CCVC,no,
glik,CCVC,no,
glis,CCVC,no,
gliz,CCVC,no,
glif,CCVC,no,
gliv,CCVC,no,
glix,CCVC,yes,
glij,CCVC,no,
glic,CCVC,no,
gliC,CCVC,no,
glem,CCVC,no,
glen,CCVC,yes,gluon
gleq,CCVC,no,
gleb,CCVC,no,
gled,CCVC,yes,lay
gleg,CCVC,no,
glep,CCVC,no,
glet,CCVC,no,gate
glek,CCVC,no,
gles,CCVC,no,
glez,CCVC,yes,10^4
glef,CCVC,no,
glev,CCVC,no,
glex,CCVC,no,
glej,CCVC,no,
glec,CCVC,no,
gleC,CCVC,no,
glam,CCVC,no,
glan,CCVC,no,glide
glaq,CCVC,no,
glab,CCVC,no,
glad,CCVC,no,
glag,CCVC,no,
glap,CCVC,no,
glat,CCVC,no,
glak,CCVC,no,
glas,CCVC,no,
glaz,CCVC,no,
glaf,CCVC,no,
glav,CCVC,yes,glove
glax,CCVC,no,
glaj,CCVC,yes,
glac,CCVC,no,
glaC,CCVC,no,
glal,CCVC,no,
glar,CCVC,no,
glom,CCVC,no,
glon,CCVC,no,
gloq,CCVC,no,
glob,CCVC,yes,planet
glod,CCVC,no,
glog,CCVC,no,
glop,CCVC,no,
glot,CCVC,yes,goat
glok,CCVC,yes,your
glos,CCVC,no,
gloz,CCVC,no,
glof,CCVC,no,
glov,CCVC,no,
glox,CCVC,no,
gloj,CCVC,no,
gloc,CCVC,no,
gloC,CCVC,no,
glol,CCVC,no,
glor,CCVC,yes,glare
glum,CCVC,no,
glun,CCVC,no,
gluq,CCVC,no,
glub,CCVC,no,
glud,CCVC,no,
glug,CCVC,no,
glup,CCVC,no,
glut,CCVC,no,
gluk,CCVC,no,lick
glus,CCVC,no,
gluz,CCVC,no,
gluf,CCVC,no,
gluv,CCVC,no,
glux,CCVC,yes,
gluj,CCVC,no,
gluc,CCVC,no,
gluC,CCVC,no,
glul,CCVC,no,
glur,CCVC,no,
grim,CCVC,no,
grin,CCVC,no,
griq,CCVC,no,
grib,CCVC,no,
grid,CCVC,no,
grig,CCVC,no,
grip,CCVC,no,
grit,CCVC,no,hello
grik,CCVC,no,
gris,CCVC,no,
griz,CCVC,no,
grif,CCVC,no,
griv,CCVC,yes,grieve
grix,CCVC,no,
grij,CCVC,no,
gric,CCVC,no,
griC,CCVC,no,
grem,CCVC,no,grim
gren,CCVC,no,
greq,CCVC,no,
greb,CCVC,no,
gred,CCVC,no,grade (score)
greg,CCVC,no,
grep,CCVC,no,grape
gret,CCVC,no,
grek,CCVC,no,
gres,CCVC,no,guess
grez,CCVC,no,
gref,CCVC,no,
grev,CCVC,no,
grex,CCVC,no,
grej,CCVC,no,
grec,CCVC,no,
greC,CCVC,no,
gram,CCVC,no,gram (measure)
gran,CCVC,no,
graq,CCVC,no,
grab,CCVC,no,
grad,CCVC,no,grid
grag,CCVC,no,
grap,CCVC,no,issue
grat,CCVC,no,
grak,CCVC,no,
gras,CCVC,no,grass
graz,CCVC,no,
graf,CCVC,no,
grav,CCVC,no,graviton
grax,CCVC,no,
graj,CCVC,no,
grac,CCVC,yes,jaw
graC,CCVC,no,
gral,CCVC,no,foot
grar,CCVC,no,
grom,CCVC,no,
gron,CCVC,no,
groq,CCVC,yes,lion
grob,CCVC,no,
grod,CCVC,no,
grog,CCVC,no,
grop,CCVC,no,
grot,CCVC,no,
grok,CCVC,no,
gros,CCVC,no,
groz,CCVC,no,
grof,CCVC,no,
grov,CCVC,no,
grox,CCVC,no,
groj,CCVC,no,
groc,CCVC,no,
groC,CCVC,no,
grol,CCVC,no,
gror,CCVC,no,growl
grum,CCVC,no,row
grun,CCVC,no,grow
gruq,CCVC,no,
grub,CCVC,no,
grud,CCVC,no,
grug,CCVC,no,
grup,CCVC,no,group (math)
grut,CCVC,no,grit (strength)
gruk,CCVC,no,
grus,CCVC,no,
gruz,CCVC,no,
gruf,CCVC,no,
gruv,CCVC,yes,rub
grux,CCVC,no,
gruj,CCVC,no,
gruc,CCVC,no,
gruC,CCVC,no,
grul,CCVC,no,
grur,CCVC,no,
pimp,CVCC,no,
pind,CVCC,no,
pint,CVCC,no,
pink,CVCC,yes,
piqk,CVCC,no,
pidj,CVCC,no,
pitx,CVCC,yes,pitch (sound)
pikx,CVCC,no,
pisp,CVCC,no,
pist,CVCC,no,
pisk,CVCC,no,
pift,CVCC,no,
pixt,CVCC,no,
pilb,CVCC,no,
pild,CVCC,no,
pilp,CVCC,no,
pilt,CVCC,no,
pilk,CVCC,no,
pilf,CVCC,no,
pilv,CVCC,no,
pilx,CVCC,no,
pirm,CVCC,no,
pirn,CVCC,no,
pirb,CVCC,no,
pird,CVCC,no,
pirg,CVCC,no,
pirp,CVCC,no,
pirt,CVCC,no,
pirk,CVCC,no,
pirf,CVCC,no,
pirv,CVCC,no,
pirx,CVCC,no,
pemp,CVCC,no,
pend,CVCC,no,
pent,CVCC,no,paint
penk,CVCC,no,
peqk,CVCC,no,
pedj,CVCC,no,
petx,CVCC,no,
pekx,CVCC,no,
pesp,CVCC,no,
pest,CVCC,no,paste
pesk,CVCC,no,
peft,CVCC,no,
pext,CVCC,no,
pelb,CVCC,no,
peld,CVCC,no,
pelp,CVCC,no,
pelt,CVCC,no,
pelk,CVCC,no,
pelf,CVCC,no,
pelv,CVCC,no,
pelx,CVCC,no,
perm,CVCC,no,
pern,CVCC,no,
perb,CVCC,no,
perd,CVCC,no,
perg,CVCC,no,
perp,CVCC,no,
pert,CVCC,no,
perk,CVCC,no,
perf,CVCC,no,
perv,CVCC,no,
perx,CVCC,no,
pamp,CVCC,no,
pand,CVCC,no,upon
pant,CVCC,no,
pank,CVCC,no,
paqk,CVCC,yes,punk
padj,CVCC,no,edge
patx,CVCC,no,patch
pakx,CVCC,no,
pasp,CVCC,no,
past,CVCC,no,
pask,CVCC,no,
paft,CVCC,no,
paxt,CVCC,no,
palb,CVCC,no,
pald,CVCC,no,
palp,CVCC,no,
palt,CVCC,no,
palk,CVCC,no,
palf,CVCC,no,
palv,CVCC,no,
palx,CVCC,no,
parm,CVCC,no,
parn,CVCC,no,purr
parb,CVCC,no,
pard,CVCC,no,pod
parg,CVCC,no,
parp,CVCC,no,perpendicular
part,CVCC,yes,part
park,CVCC,yes,park (car)
parf,CVCC,no,
parv,CVCC,no,
parx,CVCC,no,
pomp,CVCC,no,
pond,CVCC,no,
pont,CVCC,no,
ponk,CVCC,no,
poqk,CVCC,no,
podj,CVCC,no,purge
potx,CVCC,no,pi
pokx,CVCC,no,
posp,CVCC,no,
post,CVCC,no,post (content)
posk,CVCC,yes,
poft,CVCC,no,
poxt,CVCC,no,
polb,CVCC,no,
pold,CVCC,no,
polp,CVCC,no,
polt,CVCC,no,
polk,CVCC,no,
polf,CVCC,no,
polv,CVCC,no,
polx,CVCC,no,
porm,CVCC,no,
porn,CVCC,no,
porb,CVCC,no,
pord,CVCC,no,
porg,CVCC,no,
porp,CVCC,no,
port,CVCC,no,important
pork,CVCC,no,per
porf,CVCC,no,puff
porv,CVCC,no,
porx,CVCC,no,
pump,CVCC,no,
pund,CVCC,no,
punt,CVCC,no,
punk,CVCC,no,
puqk,CVCC,no,
pudj,CVCC,no,
putx,CVCC,no,
pukx,CVCC,no,
pusp,CVCC,no,
pust,CVCC,no,
pusk,CVCC,no,
puft,CVCC,no,
puxt,CVCC,no,
pulb,CVCC,no,
puld,CVCC,no,
pulp,CVCC,no,
pult,CVCC,no,
pulk,CVCC,no,
pulf,CVCC,no,
pulv,CVCC,no,
pulx,CVCC,no,
purm,CVCC,no,
purn,CVCC,no,
purb,CVCC,no,
purd,CVCC,no,
purg,CVCC,no,
purp,CVCC,no,
purt,CVCC,no,
purk,CVCC,no,
purf,CVCC,no,
purv,CVCC,no,
purx,CVCC,no,
plim,CCVC,no,
plin,CCVC,no,discipline
pliq,CCVC,no,
plib,CCVC,yes,
plid,CCVC,no,
plig,CCVC,no,
plip,CCVC,no,
plit,CCVC,no,
plik,CCVC,no,
plis,CCVC,no,
pliz,CCVC,no,please
plif,CCVC,no,
pliv,CCVC,no,
plix,CCVC,yes,
plij,CCVC,no,
plic,CCVC,no,
pliC,CCVC,no,
plem,CCVC,no,
plen,CCVC,no,plane (geometry)
pleq,CCVC,no,
pleb,CCVC,no,
pled,CCVC,no,
pleg,CCVC,no,plague
plep,CCVC,no,plop
plet,CCVC,no,plate
plek,CCVC,no,their
ples,CCVC,no,
plez,CCVC,no,
plef,CCVC,no,
plev,CCVC,no,
plex,CCVC,no,
plej,CCVC,no,
plec,CCVC,no,
pleC,CCVC,no,
plam,CCVC,no,
plan,CCVC,yes,plan
plaq,CCVC,no,
plab,CCVC,no,
plad,CCVC,no,
plag,CCVC,no,
plap,CCVC,no,glottal stop
plat,CCVC,no,
plak,CCVC,no,pluck
plas,CCVC,no,compassion
plaz,CCVC,no,
plaf,CCVC,no,
plav,CCVC,no,
plax,CCVC,yes,accomplish
plaj,CCVC,no,
plac,CCVC,no,
plaC,CCVC,no,
plal,CCVC,no,
plar,CCVC,no,play
plom,CCVC,no,
plon,CCVC,no,pion
ploq,CCVC,no,
plob,CCVC,no,
plod,CCVC,no,implode
plog,CCVC,no,
plop,CCVC,no,
plot,CCVC,no,
plok,CCVC,no,
plos,CCVC,no,
ploz,CCVC,no,
plof,CCVC,no,
plov,CCVC,no,
plox,CCVC,no,
ploj,CCVC,no,
ploc,CCVC,no,
ploC,CCVC,no,
plol,CCVC,no,
plor,CCVC,no,
plum,CCVC,no,
plun,CCVC,no,
pluq,CCVC,no,
plub,CCVC,no,
plud,CCVC,no,pound (measure)
plug,CCVC,no,
plup,CCVC,no,poop
plut,CCVC,no,
pluk,CCVC,no,
plus,CCVC,no,
pluz,CCVC,no,
pluf,CCVC,no,
pluv,CCVC,no,
plux,CCVC,no,
pluj,CCVC,no,
pluc,CCVC,no,
pluC,CCVC,no,
plul,CCVC,no,
plur,CCVC,no,
prim,CCVC,no,prime (primative)
prin,CCVC,no,
priq,CCVC,no,
prib,CCVC,no,
prid,CCVC,no,
prig,CCVC,no,
prip,CCVC,no,
prit,CCVC,no,
prik,CCVC,no,opaque
