word,shape,distinct,meaning
jotx,CVCC,no,
jokx,CVCC,no,
josp,CVCC,no,
jost,CVCC,no,
josk,CVCC,no,
joft,CVCC,no,
joxt,CVCC,no,
jolb,CVCC,no,
jold,CVCC,no,
jolp,CVCC,no,
jolt,CVCC,no,
jolk,CVCC,no,
jolf,CVCC,no,
jolv,CVCC,no,
jolx,CVCC,no,
jorm,CVCC,no,
jorn,CVCC,no,
jorb,CVCC,no,
jord,CVCC,no,
jorg,CVCC,no,
jorp,CVCC,no,
jort,CVCC,no,
jork,CVCC,no,
jorf,CVCC,no,
jorv,CVCC,no,
jorx,CVCC,no,
jump,CVCC,no,
jund,CVCC,no,
junt,CVCC,no,
junk,CVCC,no,
juqk,CVCC,no,
judj,CVCC,no,
jutx,CVCC,no,
jukx,CVCC,no,
jusp,CVCC,no,
just,CVCC,no,
jusk,CVCC,no,
juft,CVCC,no,
juxt,CVCC,no,
julb,CVCC,no,
juld,CVCC,no,
julp,CVCC,no,
jult,CVCC,no,
julk,CVCC,no,
julf,CVCC,no,
julv,CVCC,no,
julx,CVCC,no,
jurm,CVCC,no,
jurn,CVCC,no,
jurb,CVCC,no,
jurd,CVCC,no,
jurg,CVCC,no,
jurp,CVCC,no,
jurt,CVCC,no,
jurk,CVCC,no,
jurf,CVCC,no,
jurv,CVCC,no,
jurx,CVCC,no,
cimp,CVCC,no,
cind,CVCC,no,
cint,CVCC,no,
cink,CVCC,no,
ciqk,CVCC,no,think
cidj,CVCC,no,
citx,CVCC,no,
cikx,CVCC,no,
cisp,CVCC,no,
cist,CVCC,no,
cisk,CVCC,no,
cift,CVCC,no,
cixt,CVCC,no,
cilb,CVCC,no,
cild,CVCC,no,
cilp,CVCC,no,
cilt,CVCC,no,
cilk,CVCC,no,
cilf,CVCC,no,
cilv,CVCC,no,
cilx,CVCC,no,
cirm,CVCC,no,
cirn,CVCC,no,
cirb,CVCC,no,
cird,CVCC,no,
cirg,CVCC,no,
cirp,CVCC,no,
cirt,CVCC,no,
cirk,CVCC,no,
cirf,CVCC,no,
cirv,CVCC,no,
cirx,CVCC,no,
cemp,CVCC,no,
cend,CVCC,no,
cent,CVCC,no,
cenk,CVCC,no,
ceqk,CVCC,no,
cedj,CVCC,no,
cetx,CVCC,no,
cekx,CVCC,no,
cesp,CVCC,no,
cest,CVCC,no,
cesk,CVCC,no,
ceft,CVCC,no,
cext,CVCC,no,
celb,CVCC,no,
celd,CVCC,no,
celp,CVCC,no,
celt,CVCC,no,
celk,CVCC,no,
celf,CVCC,no,
celv,CVCC,no,
celx,CVCC,no,
cerm,CVCC,no,
cern,CVCC,no,
cerb,CVCC,no,
cerd,CVCC,no,
cerg,CVCC,no,
cerp,CVCC,no,
cert,CVCC,no,
cerk,CVCC,no,
cerf,CVCC,no,
cerv,CVCC,no,
cerx,CVCC,no,
camp,CVCC,no,
cand,CVCC,no,
cant,CVCC,no,
cank,CVCC,no,
caqk,CVCC,no,
cadj,CVCC,no,
catx,CVCC,no,
cakx,CVCC,no,
casp,CVCC,no,
cast,CVCC,no,
cask,CVCC,no,
caft,CVCC,no,
caxt,CVCC,no,
calb,CVCC,no,
cald,CVCC,no,
calp,CVCC,no,
calt,CVCC,no,
calk,CVCC,no,
calf,CVCC,no,
calv,CVCC,no,
calx,CVCC,no,
carm,CVCC,no,
carn,CVCC,no,ion
carb,CVCC,no,
card,CVCC,no,
carg,CVCC,no,
carp,CVCC,no,
cart,CVCC,no,
cark,CVCC,no,
carf,CVCC,no,
carv,CVCC,no,
carx,CVCC,no,
comp,CVCC,no,
cond,CVCC,no,
cont,CVCC,no,
conk,CVCC,no,
coqk,CVCC,no,
codj,CVCC,no,
cotx,CVCC,no,
cokx,CVCC,no,
cosp,CVCC,no,
cost,CVCC,no,
cosk,CVCC,no,
coft,CVCC,no,
coxt,CVCC,no,
colb,CVCC,no,
cold,CVCC,no,
colp,CVCC,no,
colt,CVCC,no,
colk,CVCC,no,
colf,CVCC,no,
colv,CVCC,no,
colx,CVCC,no,
corm,CVCC,no,
corn,CVCC,no,british o vowel sound
corb,CVCC,no,distance (tele-)
cord,CVCC,no,
corg,CVCC,no,
corp,CVCC,no,
cort,CVCC,no,
cork,CVCC,no,
corf,CVCC,no,
corv,CVCC,no,
corx,CVCC,no,
cump,CVCC,no,
cund,CVCC,no,
cunt,CVCC,no,
cunk,CVCC,no,
cuqk,CVCC,no,
cudj,CVCC,no,
cutx,CVCC,no,tooth
cukx,CVCC,no,
cusp,CVCC,no,
cust,CVCC,no,
cusk,CVCC,no,
cuft,CVCC,no,
cuxt,CVCC,no,
culb,CVCC,no,
culd,CVCC,no,
culp,CVCC,no,
cult,CVCC,no,
culk,CVCC,no,
culf,CVCC,no,
culv,CVCC,no,
culx,CVCC,no,
curm,CVCC,no,
curn,CVCC,no,
curb,CVCC,no,
curd,CVCC,no,
curg,CVCC,no,
curp,CVCC,no,
curt,CVCC,no,
curk,CVCC,no,
curf,CVCC,no,
curv,CVCC,no,
curx,CVCC,no,
Cimp,CVCC,yes,
Cind,CVCC,yes,
Cint,CVCC,no,
Cink,CVCC,yes,
Ciqk,CVCC,no,
Cidj,CVCC,no,
Citx,CVCC,no,
Cikx,CVCC,yes,
Cisp,CVCC,no,
Cist,CVCC,no,
Cisk,CVCC,yes,
Cift,CVCC,yes,
Cixt,CVCC,yes,
Cilb,CVCC,yes,
Cild,CVCC,no,
Cilp,CVCC,no,
Cilt,CVCC,yes,
Cilk,CVCC,yes,
Cilf,CVCC,yes,
Cilv,CVCC,no,
Cilx,CVCC,yes,
Cirm,CVCC,yes,
Cirn,CVCC,no,
Cirb,CVCC,no,
Cird,CVCC,no,
Cirg,CVCC,no,
Cirp,CVCC,no,
Cirt,CVCC,no,
Cirk,CVCC,no,
Cirf,CVCC,no,
Cirv,CVCC,no,
Cirx,CVCC,no,
Cemp,CVCC,no,
Cend,CVCC,no,
Cent,CVCC,no,
Cenk,CVCC,no,
Ceqk,CVCC,no,
Cedj,CVCC,no,
Cetx,CVCC,no,
Cekx,CVCC,no,
Cesp,CVCC,no,
Cest,CVCC,no,
Cesk,CVCC,no,
Ceft,CVCC,no,
Cext,CVCC,no,
Celb,CVCC,no,
Celd,CVCC,no,
Celp,CVCC,no,
Celt,CVCC,no,
Celk,CVCC,no,
Celf,CVCC,no,
Celv,CVCC,no,
Celx,CVCC,no,
Cerm,CVCC,no,
Cern,CVCC,no,
Cerb,CVCC,no,
Cerd,CVCC,no,
Cerg,CVCC,no,
Cerp,CVCC,no,
Cert,CVCC,no,
Cerk,CVCC,no,
Cerf,CVCC,no,
Cerv,CVCC,no,
Cerx,CVCC,no,
Camp,CVCC,yes,
Cand,CVCC,yes,
Cant,CVCC,no,
Cank,CVCC,yes,
Caqk,CVCC,no,
Cadj,CVCC,no,
Catx,CVCC,no,
Cakx,CVCC,yes,
Casp,CVCC,yes,
Cast,CVCC,no,
Cask,CVCC,yes,
Caft,CVCC,yes,
Caxt,CVCC,yes,
Calb,CVCC,no,
Cald,CVCC,no,
Calp,CVCC,no,
Calt,CVCC,yes,
Calk,CVCC,no,
Calf,CVCC,no,
Calv,CVCC,no,
Calx,CVCC,no,
Carm,CVCC,yes,
Carn,CVCC,no,
Carb,CVCC,no,
Card,CVCC,no,
Carg,CVCC,no,
Carp,CVCC,no,
Cart,CVCC,no,
Cark,CVCC,no,
Carf,CVCC,no,
Carv,CVCC,no,forever
Carx,CVCC,no,
Comp,CVCC,no,
Cond,CVCC,no,
Cont,CVCC,no,
Conk,CVCC,no,
Coqk,CVCC,no,
Codj,CVCC,no,
Cotx,CVCC,no,
Cokx,CVCC,no,
Cosp,CVCC,no,
Cost,CVCC,no,
Cosk,CVCC,no,
Coft,CVCC,no,
Coxt,CVCC,no,
Colb,CVCC,no,
Cold,CVCC,no,
Colp,CVCC,no,
Colt,CVCC,no,
Colk,CVCC,no,
Colf,CVCC,no,
Colv,CVCC,no,
Colx,CVCC,no,
Corm,CVCC,no,
Corn,CVCC,no,
Corb,CVCC,no,
Cord,CVCC,no,
Corg,CVCC,no,
Corp,CVCC,no,
Cort,CVCC,no,
Cork,CVCC,yes,large C sound
Corf,CVCC,no,
Corv,CVCC,no,
Corx,CVCC,no,
Cump,CVCC,yes,
Cund,CVCC,yes,
Cunt,CVCC,no,
Cunk,CVCC,no,
Cuqk,CVCC,no,
Cudj,CVCC,no,
Cutx,CVCC,no,
Cukx,CVCC,yes,
Cusp,CVCC,no,
Cust,CVCC,no,
Cusk,CVCC,yes,
Cuft,CVCC,yes,
Cuxt,CVCC,yes,
Culb,CVCC,no,
Culd,CVCC,no,
Culp,CVCC,no,
Cult,CVCC,yes,
Culk,CVCC,no,
Culf,CVCC,no,
Culv,CVCC,no,
Culx,CVCC,no,
Curm,CVCC,yes,
Curn,CVCC,no,
Curb,CVCC,no,
Curd,CVCC,no,
Curg,CVCC,no,
Curp,CVCC,no,
Curt,CVCC,no,
Curk,CVCC,no,
Curf,CVCC,no,
Curv,CVCC,no,
Curx,CVCC,no,
wimp,CVCC,yes,
wind,CVCC,yes,
wint,CVCC,no,
wink,CVCC,yes,
wiqk,CVCC,no,
widj,CVCC,yes,10^45
witx,CVCC,no,w sound
wikx,CVCC,yes,
wisp,CVCC,yes,
wist,CVCC,no,
wisk,CVCC,yes,
wift,CVCC,yes,
wixt,CVCC,yes,
wilb,CVCC,no,
wild,CVCC,no,
wilp,CVCC,yes,
wilt,CVCC,no,
wilk,CVCC,yes,
wilf,CVCC,yes,
wilv,CVCC,no,
wilx,CVCC,yes,
wirm,CVCC,yes,
wirn,CVCC,no,
wirb,CVCC,no,
wird,CVCC,yes,weird
wirg,CVCC,no,
wirp,CVCC,no,
wirt,CVCC,no,
wirk,CVCC,no,
wirf,CVCC,no,
wirv,CVCC,no,
wirx,CVCC,no,
wemp,CVCC,no,
wend,CVCC,no,
went,CVCC,no,
wenk,CVCC,no,
weqk,CVCC,no,
wedj,CVCC,no,
wetx,CVCC,no,which
wekx,CVCC,no,
wesp,CVCC,no,
west,CVCC,no,
wesk,CVCC,no,
weft,CVCC,no,
wext,CVCC,no,
welb,CVCC,no,
weld,CVCC,no,
welp,CVCC,no,
welt,CVCC,no,
welk,CVCC,no,
welf,CVCC,no,
welv,CVCC,no,
welx,CVCC,no,
werm,CVCC,no,
wern,CVCC,no,
werb,CVCC,no,
werd,CVCC,no,
werg,CVCC,no,
werp,CVCC,no,
wert,CVCC,no,
werk,CVCC,no,
werf,CVCC,no,
werv,CVCC,no,
werx,CVCC,no,
wamp,CVCC,yes,
wand,CVCC,yes,wind (coil)
want,CVCC,no,want
wank,CVCC,yes,
waqk,CVCC,no,
wadj,CVCC,no,
watx,CVCC,yes,watch
wakx,CVCC,yes,
wasp,CVCC,yes,
wast,CVCC,no,
wask,CVCC,yes,
waft,CVCC,yes,
waxt,CVCC,yes,
walb,CVCC,no,
wald,CVCC,yes,wild
walp,CVCC,no,
walt,CVCC,no,
walk,CVCC,no,
walf,CVCC,no,
walv,CVCC,no,
walx,CVCC,no,
warm,CVCC,yes,
warn,CVCC,no,
warb,CVCC,no,
ward,CVCC,no,
warg,CVCC,no,
warp,CVCC,yes,vowel large A sound
wart,CVCC,no,
wark,CVCC,yes,work
warf,CVCC,no,
warv,CVCC,no,
warx,CVCC,yes,worship
womp,CVCC,no,
wond,CVCC,no,
wont,CVCC,no,
wonk,CVCC,no,
woqk,CVCC,no,
wodj,CVCC,no,
wotx,CVCC,no,
wokx,CVCC,no,
wosp,CVCC,no,
wost,CVCC,no,
wosk,CVCC,no,
woft,CVCC,no,
woxt,CVCC,no,
wolb,CVCC,no,
wold,CVCC,no,world
wolp,CVCC,no,
wolt,CVCC,no,
wolk,CVCC,no,
wolf,CVCC,yes,wolf
wolv,CVCC,no,
wolx,CVCC,no,
worm,CVCC,no,
worn,CVCC,no,
worb,CVCC,no,
word,CVCC,no,
worg,CVCC,no,
worp,CVCC,no,
wort,CVCC,no,
work,CVCC,no,
worf,CVCC,no,
worv,CVCC,no,weave
worx,CVCC,no,
wump,CVCC,yes,
wund,CVCC,yes,
wunt,CVCC,no,
wunk,CVCC,yes,
wuqk,CVCC,no,
wudj,CVCC,yes,
wutx,CVCC,no,
wukx,CVCC,yes,
wusp,CVCC,yes,
wust,CVCC,no,
wusk,CVCC,yes,
wuft,CVCC,yes,
wuxt,CVCC,yes,
wulb,CVCC,yes,
wuld,CVCC,no,
wulp,CVCC,no,
wult,CVCC,yes,
wulk,CVCC,yes,
wulf,CVCC,no,
wulv,CVCC,no,
wulx,CVCC,yes,
wurm,CVCC,yes,worm
wurn,CVCC,no,
wurb,CVCC,no,
wurd,CVCC,no,
wurg,CVCC,no,
wurp,CVCC,no,
wurt,CVCC,no,
wurk,CVCC,no,
wurf,CVCC,no,
wurv,CVCC,no,
wurx,CVCC,no,
limp,CVCC,yes,limp
lind,CVCC,no,
lint,CVCC,no,lint
link,CVCC,no,
liqk,CVCC,no,
lidj,CVCC,no,
litx,CVCC,no,
likx,CVCC,yes,
lisp,CVCC,no,
list,CVCC,yes,list
lisk,CVCC,no,
lift,CVCC,yes,
lixt,CVCC,yes,
lilb,CVCC,no,
lild,CVCC,no,
lilp,CVCC,yes,
lilt,CVCC,no,
lilk,CVCC,no,
lilf,CVCC,yes,
lilv,CVCC,no,
lilx,CVCC,yes,
lirm,CVCC,yes,
lirn,CVCC,no,
lirb,CVCC,no,
lird,CVCC,yes,wet
lirg,CVCC,no,
lirp,CVCC,no,
lirt,CVCC,no,
lirk,CVCC,yes,ratio
lirf,CVCC,no,
lirv,CVCC,no,
lirx,CVCC,no,
lemp,CVCC,no,
lend,CVCC,no,
lent,CVCC,no,
lenk,CVCC,no,
leqk,CVCC,no,
ledj,CVCC,yes,theory
letx,CVCC,no,
lekx,CVCC,no,
lesp,CVCC,no,
lest,CVCC,no,
lesk,CVCC,no,
left,CVCC,no,
lext,CVCC,no,
lelb,CVCC,no,
leld,CVCC,no,
lelp,CVCC,no,
lelt,CVCC,no,
lelk,CVCC,no,
lelf,CVCC,no,
lelv,CVCC,no,
lelx,CVCC,no,
lerm,CVCC,no,
lern,CVCC,no,
lerb,CVCC,no,
lerd,CVCC,no,
lerg,CVCC,no,
lerp,CVCC,no,
lert,CVCC,no,
lerk,CVCC,no,
lerf,CVCC,no,
lerv,CVCC,no,
lerx,CVCC,no,
lamp,CVCC,no,
land,CVCC,no,
lant,CVCC,no,
lank,CVCC,no,
laqk,CVCC,yes,wool
ladj,CVCC,no,l sound
latx,CVCC,no,
lakx,CVCC,yes,
lasp,CVCC,no,
last,CVCC,yes,last
lask,CVCC,no,
laft,CVCC,yes,laugh
laxt,CVCC,yes,
lalb,CVCC,no,
lald,CVCC,yes,
lalp,CVCC,no,
lalt,CVCC,no,
lalk,CVCC,no,
lalf,CVCC,no,
lalv,CVCC,no,
lalx,CVCC,no,
larm,CVCC,yes,limb
larn,CVCC,no,
larb,CVCC,no,
lard,CVCC,no,
larg,CVCC,yes,element
larp,CVCC,yes,lepton
lart,CVCC,no,let
lark,CVCC,no,
larf,CVCC,no,
larv,CVCC,yes,larva
larx,CVCC,yes,10^12
lomp,CVCC,no,
lond,CVCC,no,
lont,CVCC,no,
lonk,CVCC,no,
loqk,CVCC,no,
lodj,CVCC,yes,
lotx,CVCC,no,
lokx,CVCC,no,
losp,CVCC,no,
lost,CVCC,no,
losk,CVCC,no,
loft,CVCC,no,
loxt,CVCC,no,
lolb,CVCC,no,
lold,CVCC,no,
lolp,CVCC,no,
lolt,CVCC,no,
lolk,CVCC,no,
lolf,CVCC,no,
lolv,CVCC,no,
lolx,CVCC,no,
lorm,CVCC,no,
lorn,CVCC,no,line
lorb,CVCC,no,
lord,CVCC,no,
lorg,CVCC,no,log (diary)
lorp,CVCC,no,
lort,CVCC,no,
lork,CVCC,no,
lorf,CVCC,no,
lorv,CVCC,no,
lorx,CVCC,no,
lump,CVCC,yes,
lund,CVCC,no,
lunt,CVCC,no,
lunk,CVCC,yes,
luqk,CVCC,no,
ludj,CVCC,no,
lutx,CVCC,no,
lukx,CVCC,yes,
lusp,CVCC,yes,
lust,CVCC,no,
lusk,CVCC,no,
luft,CVCC,yes,
luxt,CVCC,yes,
lulb,CVCC,yes,
luld,CVCC,no,
lulp,CVCC,no,
lult,CVCC,yes,
lulk,CVCC,yes,
lulf,CVCC,no,
lulv,CVCC,no,
lulx,CVCC,yes,
lurm,CVCC,yes,
lurn,CVCC,no,
lurb,CVCC,no,
lurd,CVCC,no,
lurg,CVCC,no,
lurp,CVCC,no,
lurt,CVCC,no,
lurk,CVCC,no,
lurf,CVCC,no,
lurv,CVCC,yes,leave
lurx,CVCC,no,
rimp,CVCC,no,
rind,CVCC,no,
rint,CVCC,no,
rink,CVCC,no,
riqk,CVCC,yes,rhyme
ridj,CVCC,no,
ritx,CVCC,no,ring (math)
rikx,CVCC,no,
risp,CVCC,no,
rist,CVCC,no,
risk,CVCC,yes,risk
rift,CVCC,no,
rixt,CVCC,no,
rilb,CVCC,no,
rild,CVCC,no,
rilp,CVCC,no,
rilt,CVCC,no,
rilk,CVCC,no,
rilf,CVCC,no,
rilv,CVCC,no,
rilx,CVCC,no,
rirm,CVCC,no,
rirn,CVCC,no,
rirb,CVCC,no,
rird,CVCC,no,
rirg,CVCC,no,
rirp,CVCC,no,
rirt,CVCC,no,
rirk,CVCC,no,
rirf,CVCC,no,
rirv,CVCC,no,
rirx,CVCC,no,
remp,CVCC,no,
rend,CVCC,yes,french r sound
rent,CVCC,no,
renk,CVCC,no,
reqk,CVCC,no,rank
redj,CVCC,no,
retx,CVCC,no,rate (change)
rekx,CVCC,no,
resp,CVCC,no,
rest,CVCC,no,
resk,CVCC,no,
reft,CVCC,no,
rext,CVCC,no,
relb,CVCC,no,
reld,CVCC,no,
relp,CVCC,no,
relt,CVCC,no,
relk,CVCC,no,
relf,CVCC,no,
relv,CVCC,no,
relx,CVCC,no,
rerm,CVCC,no,
rern,CVCC,no,
rerb,CVCC,no,
rerd,CVCC,no,
rerg,CVCC,no,
rerp,CVCC,no,
rert,CVCC,no,
rerk,CVCC,no,
rerf,CVCC,no,
rerv,CVCC,no,
rerx,CVCC,no,
ramp,CVCC,yes,r sound
rand,CVCC,no,
rant,CVCC,no,rant
rank,CVCC,no,
raqk,CVCC,no,
radj,CVCC,no,
ratx,CVCC,no,vowel a sound
rakx,CVCC,no,
rasp,CVCC,no,
rast,CVCC,no,rest (remainder)
rask,CVCC,yes,reminiscent of (-esque)
raft,CVCC,no,raft
raxt,CVCC,no,
ralb,CVCC,no,
rald,CVCC,no,
ralp,CVCC,no,
ralt,CVCC,no,
ralk,CVCC,no,
ralf,CVCC,no,
ralv,CVCC,no,
ralx,CVCC,no,
rarm,CVCC,no,
rarn,CVCC,no,
rarb,CVCC,no,
rard,CVCC,no,
rarg,CVCC,no,
rarp,CVCC,no,
rart,CVCC,no,
rark,CVCC,no,
rarf,CVCC,no,
rarv,CVCC,no,
rarx,CVCC,no,
romp,CVCC,no,
rond,CVCC,yes,gnaw
ront,CVCC,no,
ronk,CVCC,no,
roqk,CVCC,no,
rodj,CVCC,no,
rotx,CVCC,no,
rokx,CVCC,no,
rosp,CVCC,no,
rost,CVCC,no,past (distance)
rosk,CVCC,no,
roft,CVCC,no,
roxt,CVCC,no,
rolb,CVCC,no,
rold,CVCC,no,
rolp,CVCC,no,
rolt,CVCC,no,
rolk,CVCC,no,
rolf,CVCC,no,
rolv,CVCC,no,
rolx,CVCC,no,
rorm,CVCC,no,
rorn,CVCC,no,
rorb,CVCC,no,
rord,CVCC,no,
rorg,CVCC,no,
rorp,CVCC,no,
rort,CVCC,no,
rork,CVCC,no,
rorf,CVCC,no,
rorv,CVCC,no,
rorx,CVCC,no,
rump,CVCC,no,
rund,CVCC,no,
runt,CVCC,no,
runk,CVCC,no,
ruqk,CVCC,no,
rudj,CVCC,no,
rutx,CVCC,no,
rukx,CVCC,no,
rusp,CVCC,no,
rust,CVCC,no,
rusk,CVCC,yes,vowel english r sound
ruft,CVCC,no,
ruxt,CVCC,no,
rulb,CVCC,no,
ruld,CVCC,no,
rulp,CVCC,no,
rult,CVCC,no,
rulk,CVCC,no,
rulf,CVCC,no,
rulv,CVCC,no,
rulx,CVCC,no,
rurm,CVCC,no,
rurn,CVCC,no,
rurb,CVCC,no,
rurd,CVCC,no,
rurg,CVCC,no,
rurp,CVCC,no,
rurt,CVCC,no,
rurk,CVCC,no,
rurf,CVCC,no,
rurv,CVCC,no,
rurx,CVCC,no,
yimp,CVCC,yes,
yind,CVCC,yes,
yint,CVCC,no,
yink,CVCC,no,
yiqk,CVCC,yes,vowel large I sound
yidj,CVCC,yes,
yitx,CVCC,no,
yikx,CVCC,yes,
yisp,CVCC,yes,
yist,CVCC,no,
yisk,CVCC,yes,
yift,CVCC,yes,
yixt,CVCC,yes,
yilb,CVCC,no,
yild,CVCC,yes,yield
yilp,CVCC,yes,
yilt,CVCC,no,
yilk,CVCC,yes,
yilf,CVCC,yes,
yilv,CVCC,no,
yilx,CVCC,yes,
yirm,CVCC,yes,
yirn,CVCC,no,
yirb,CVCC,no,
yird,CVCC,no,
yirg,CVCC,no,
yirp,CVCC,no,
yirt,CVCC,no,
yirk,CVCC,no,
yirf,CVCC,no,
yirv,CVCC,no,
yirx,CVCC,no,
yemp,CVCC,no,
yend,CVCC,no,
yent,CVCC,no,
yenk,CVCC,no,
yeqk,CVCC,no,
yedj,CVCC,no,
yetx,CVCC,no,
yekx,CVCC,no,
yesp,CVCC,no,
yest,CVCC,no,
yesk,CVCC,no,
yeft,CVCC,no,
yext,CVCC,no,
yelb,CVCC,no,
yeld,CVCC,no,
yelp,CVCC,no,
yelt,CVCC,no,
yelk,CVCC,no,
yelf,CVCC,no,
yelv,CVCC,no,
yelx,CVCC,no,
yerm,CVCC,no,
yern,CVCC,no,
yerb,CVCC,no,
yerd,CVCC,no,
yerg,CVCC,no,
yerp,CVCC,no,
yert,CVCC,no,
yerk,CVCC,no,
yerf,CVCC,no,
yerv,CVCC,no,
yerx,CVCC,no,
yamp,CVCC,yes,
yand,CVCC,yes,
yant,CVCC,no,
yank,CVCC,yes,
yaqk,CVCC,no,
yadj,CVCC,yes,
yatx,CVCC,no,
yakx,CVCC,yes,
yasp,CVCC,yes,
yast,CVCC,no,
yask,CVCC,yes,
yaft,CVCC,yes,
yaxt,CVCC,yes,
yalb,CVCC,no,
yald,CVCC,no,
yalp,CVCC,yes,
yalt,CVCC,no,
yalk,CVCC,no,
yalf,CVCC,yes,
yalv,CVCC,no,
yalx,CVCC,yes,
yarm,CVCC,no,
yarn,CVCC,yes,y sound
yarb,CVCC,no,
yard,CVCC,yes,yard (measurement)
yarg,CVCC,no,
yarp,CVCC,no,
yart,CVCC,no,
yark,CVCC,no,
yarf,CVCC,no,
yarv,CVCC,no,
yarx,CVCC,no,
yomp,CVCC,no,
yond,CVCC,no,
yont,CVCC,no,
yonk,CVCC,no,
yoqk,CVCC,no,
yodj,CVCC,no,
yotx,CVCC,no,
yokx,CVCC,no,
yosp,CVCC,no,
yost,CVCC,no,
yosk,CVCC,no,
yoft,CVCC,no,
yoxt,CVCC,no,
yolb,CVCC,no,
yold,CVCC,no,
yolp,CVCC,no,
yolt,CVCC,no,
yolk,CVCC,no,
yolf,CVCC,no,
yolv,CVCC,no,
yolx,CVCC,no,
yorm,CVCC,no,uniform (consistent)
yorn,CVCC,no,yearn
yorb,CVCC,no,
yord,CVCC,no,
yorg,CVCC,no,
yorp,CVCC,no,
yort,CVCC,no,
york,CVCC,yes,10^2
yorf,CVCC,no,
yorv,CVCC,no,
yorx,CVCC,no,
yump,CVCC,yes,
yund,CVCC,yes,
yunt,CVCC,no,
yunk,CVCC,yes,
yuqk,CVCC,no,
yudj,CVCC,yes,
yutx,CVCC,no,
yukx,CVCC,yes,
yusp,CVCC,no,
yust,CVCC,yes,used to
yusk,CVCC,yes,
yuft,CVCC,yes,
yuxt,CVCC,yes,
yulb,CVCC,yes,
yuld,CVCC,no,
yulp,CVCC,no,
yult,CVCC,yes,
yulk,CVCC,no,
yulf,CVCC,yes,
yulv,CVCC,no,
yulx,CVCC,yes,
yurm,CVCC,yes,
yurn,CVCC,no,
yurb,CVCC,no,
yurd,CVCC,no,
yurg,CVCC,no,
yurp,CVCC,no,
yurt,CVCC,no,
yurk,CVCC,no,
yurf,CVCC,no,
yurv,CVCC,no,
yurx,CVCC,no,
